train/critic_loss,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates
139.00009155273438,197695,8,22022,914.18700312,-505.80596923828125,0.2968314588069916,0.0003,1736,79.71,0.07943086326122284,197594
127.07777404785156,198013,8,22059,914.5765767500001,-495.6690673828125,0.29423579573631287,0.0003,1740,79.55,0.11722225695848465,197912
145.82504272460938,198332,8,22096,915.10730614,-495.6607971191406,0.3009793162345886,0.0003,1744,79.21,-0.10175208002328873,198231
109.17408752441406,198674,8,22136,913.7207370499999,-476.0517578125,0.2956002652645111,0.0003,1748,80.06,-0.22886887192726135,198573
119.20916748046875,199007,8,22174,914.379501,-491.5833740234375,0.2974775433540344,0.0003,1752,79.81,0.25295525789260864,198906
158.5177001953125,199286,8,22207,914.91993545,-513.028564453125,0.3030676245689392,0.0003,1756,79.59,0.32154667377471924,199185
159.5172119140625,199700,8,22254,912.8796849200002,-509.70440673828125,0.3062305748462677,0.0003,1760,80.52,-0.024769503623247147,199599
298.7952880859375,199956,8,22285,913.5023497200001,-515.2896118164062,0.3087836802005768,0.0003,1764,79.92,-0.3458063304424286,199855
135.32070922851562,200258,8,22320,913.71333766,-521.3206787109375,0.2940270006656647,0.0003,1768,80.13,-0.1636345535516739,200157
147.0381317138672,200591,8,22359,914.4515619199999,-514.7857666015625,0.29423293471336365,0.0003,1772,79.97,-0.2292095571756363,200490
117.82220458984375,200904,8,22395,914.8422567999999,-486.317138671875,0.2908296287059784,0.0003,1776,80.07,-0.15142200887203217,200803
165.28530883789062,201216,8,22431,915.0199362,-486.4016418457031,0.2864086329936981,0.0003,1780,79.86,-0.06675826013088226,201115
195.14523315429688,201523,8,22467,914.90882165,-487.95465087890625,0.29759320616722107,0.0003,1784,79.88,0.3693840205669403,201422
135.3265380859375,201733,8,22493,916.99222219,-519.1107177734375,0.3026992678642273,0.0003,1788,78.77,-0.11263999342918396,201632
172.12509155273438,202130,8,22538,914.8505323800001,-486.59918212890625,0.2998597323894501,0.0003,1792,79.71,-0.06852807849645615,202029
